transaksi_id,koperasi_id,tanggal,jenis_transaksi,nilai_rupiah,kategori_produk
TRX-0002096,KDMP-00122,2026-06-12,Pinjam,2085000.0,Saprotan
TRX-0002097,KDMP-00122,2026-06-08,Pinjam,704000.0,Simpan Pinjam
TRX-0002098,KDMP-00122,2026-06-11,Penjualan,996000.0,Logistik
TRX-0002099,KDMP-00122,2026-06-16,Pembelian,2507000.0,Saprotan
TRX-0002100,KDMP-00122,2026-07-15,Simpan,888000.0,Lainnya
TRX-0002101,KDMP-00122,2026-07-02,Pembelian,787000.0,Simpan Pinjam
TRX-0002102,KDMP-00122,2026-07-01,Pembelian,1238000.0,Saprotan
TRX-0002103,KDMP-00122,2026-07-23,Simpan,1315000.0,Saprotan
TRX-0002104,KDMP-00122,2026-08-05,Pinjam,1339000.0,Logistik
TRX-0002105,KDMP-00122,2026-08-03,Pembelian,1536000.0,Simpan Pinjam
TRX-0002106,KDMP-00122,2026-08-07,Simpan,1413000.0,Simpan Pinjam
TRX-0002107,KDMP-00123,2026-03-05,Penjualan,595000.0,Saprotan
TRX-0002108,KDMP-00123,2026-03-17,Pinjam,429000.0,Logistik
TRX-0002109,KDMP-00123,2026-04-21,Pembelian,974000.0,Lainnya
TRX-0002110,KDMP-00123,2026-04-11,Simpan,875000.0,Logistik
TRX-0002111,KDMP-00123,2026-05-28,Pinjam,678000.0,Simpan Pinjam
TRX-0002112,KDMP-00123,2026-05-13,Penjualan,546000.0,Sembako
TRX-0002113,KDMP-00123,2026-05-10,Pembelian,433000.0,Simpan Pinjam
TRX-0002114,KDMP-00123,2026-06-26,Penjualan,558000.0,Simpan Pinjam
TRX-0002115,KDMP-00123,2026-06-15,Penjualan,318000.0,Lainnya
TRX-0002116,KDMP-00123,2026-07-02,Pinjam,350000.0,Sembako
TRX-0002117,KDMP-00123,2026-07-17,Penjualan,716000.0,Saprotan
TRX-0002118,KDMP-00123,2026-08-09,Penjualan,502000.0,Sembako
TRX-0002119,KDMP-00123,2026-08-09,Pembelian,310000.0,Simpan Pinjam
TRX-0002120,KDMP-00124,2026-03-21,Pembelian,730000.0,Simpan Pinjam
TRX-0002121,KDMP-00124,2026-03-15,Pembelian,730000.0,Sembako
TRX-0002122,KDMP-00124,2026-04-03,Pembelian,690000.0,Sembako
TRX-0002123,KDMP-00124,2026-04-05,Simpan,1015000.0,Sembako
TRX-0002124,KDMP-00124,2026-04-08,Pinjam,374000.0,Logistik
TRX-0002125,KDMP-00124,2026-05-21,Penjualan,329000.0,Simpan Pinjam
TRX-0002126,KDMP-00124,2026-06-07,Penjualan,179000.0,Lainnya
TRX-0002127,KDMP-00124,2026-06-20,Pinjam,500000.0,Saprotan
TRX-0002128,KDMP-00124,2026-07-29,Penjualan,357000.0,Logistik
TRX-0002129,KDMP-00124,2026-07-07,Pinjam,554000.0,Sembako
TRX-0002130,KDMP-00124,2026-08-08,Pembelian,350000.0,Saprotan
TRX-0002131,KDMP-00124,2026-08-09,Simpan,309000.0,Saprotan
TRX-0002132,KDMP-00125,2026-03-22,Simpan,1196000.0,Logistik
TRX-0002133,KDMP-00125,2026-03-25,Pembelian,641000.0,Logistik
TRX-0002134,KDMP-00125,2026-03-29,Pinjam,387000.0,Logistik
TRX-0002135,KDMP-00125,2026-03-03,Pinjam,766000.0,Saprotan
TRX-0002136,KDMP-00125,2026-04-22,Pembelian,1133000.0,Simpan Pinjam
TRX-0002137,KDMP-00125,2026-04-25,Pembelian,2130000.0,Simpan Pinjam
TRX-0002138,KDMP-00125,2026-04-10,Simpan,1053000.0,Lainnya
TRX-0002139,KDMP-00125,2026-04-22,Simpan,1429000.0,Lainnya
TRX-0002140,KDMP-00125,2026-04-22,Pembelian,832000.0,Saprotan
TRX-0002141,KDMP-00125,2026-05-28,Pembelian,2191000.0,Lainnya
TRX-0002142,KDMP-00125,2026-05-11,Pinjam,1904000.0,Lainnya
TRX-0002143,KDMP-00125,2026-05-25,Simpan,2198000.0,Simpan Pinjam
TRX-0002144,KDMP-00125,2026-05-16,Simpan,2534000.0,Saprotan
TRX-0002145,KDMP-00125,2026-05-11,Simpan,697000.0,Saprotan
TRX-0002146,KDMP-00125,2026-06-25,Pinjam,1836000.0,Sembako
TRX-0002147,KDMP-00125,2026-06-13,Penjualan,2346000.0,Logistik
TRX-0002148,KDMP-00125,2026-06-26,Pembelian,1299000.0,Logistik
TRX-0002149,KDMP-00125,2026-06-01,Pembelian,2358000.0,Simpan Pinjam
TRX-0002150,KDMP-00125,2026-06-09,Simpan,2089000.0,Saprotan
TRX-0002151,KDMP-00125,2026-07-11,Pembelian,246000.0,Simpan Pinjam
TRX-0002152,KDMP-00125,2026-08-02,Penjualan,318000.0,Simpan Pinjam
TRX-0002153,KDMP-00126,2026-03-19,Pinjam,554000.0,Sembako
TRX-0002154,KDMP-00126,2026-03-13,Pinjam,476000.0,Simpan Pinjam
TRX-0002155,KDMP-00126,2026-04-02,Penjualan,452000.0,Sembako
TRX-0002156,KDMP-00126,2026-04-09,Simpan,482000.0,Logistik
TRX-0002157,KDMP-00126,2026-05-29,Penjualan,522000.0,Saprotan
TRX-0002158,KDMP-00126,2026-05-24,Pinjam,915000.0,Simpan Pinjam
TRX-0002159,KDMP-00126,2026-06-07,Penjualan,424000.0,Logistik
TRX-0002160,KDMP-00126,2026-06-19,Simpan,379000.0,Lainnya
TRX-0002161,KDMP-00126,2026-06-10,Penjualan,622000.0,Simpan Pinjam
TRX-0002162,KDMP-00126,2026-06-03,Simpan,827000.0,Saprotan
TRX-0002163,KDMP-00126,2026-07-07,Pembelian,892000.0,Saprotan
TRX-0002164,KDMP-00126,2026-07-15,Simpan,630000.0,Saprotan
TRX-0002165,KDMP-00126,2026-07-23,Simpan,376000.0,Saprotan
TRX-0002166,KDMP-00126,2026-07-30,Penjualan,757000.0,Simpan Pinjam
TRX-0002167,KDMP-00126,2026-08-13,Pinjam,508000.0,Sembako
TRX-0002168,KDMP-00126,2026-08-01,Simpan,836000.0,Sembako
TRX-0002169,KDMP-00126,2026-08-01,Simpan,621000.0,Lainnya
TRX-0002170,KDMP-00127,2026-03-03,Penjualan,108000.0,Lainnya
TRX-0002171,KDMP-00127,2026-04-18,Pembelian,205000.0,Lainnya
TRX-0002172,KDMP-00127,2026-06-07,Penjualan,243000.0,Logistik
TRX-0002173,KDMP-00127,2026-07-29,Pembelian,227000.0,Saprotan
TRX-0002174,KDMP-00127,2026-08-09,Pinjam,162000.0,Sembako
TRX-0002175,KDMP-00127,2026-08-05,Penjualan,181000.0,Lainnya
TRX-0002176,KDMP-00128,2026-03-11,Pinjam,203000.0,Simpan Pinjam
TRX-0002177,KDMP-00128,2026-03-08,Simpan,446000.0,Lainnya
TRX-0002178,KDMP-00128,2026-04-27,Simpan,317000.0,Lainnya
TRX-0002179,KDMP-00128,2026-04-25,Pembelian,279000.0,Simpan Pinjam
TRX-0002180,KDMP-00128,2026-04-04,Penjualan,403000.0,Lainnya
TRX-0002181,KDMP-00128,2026-04-28,Penjualan,635000.0,Simpan Pinjam
TRX-0002182,KDMP-00128,2026-05-11,Pembelian,384000.0,Simpan Pinjam
TRX-0002183,KDMP-00128,2026-05-06,Pinjam,293000.0,Saprotan
TRX-0002184,KDMP-00128,2026-06-01,Pembelian,570000.0,Logistik
TRX-0002185,KDMP-00128,2026-06-13,Penjualan,189000.0,Logistik
TRX-0002186,KDMP-00128,2026-07-15,Pinjam,358000.0,Logistik
TRX-0002187,KDMP-00128,2026-07-25,Pinjam,246000.0,Lainnya
TRX-0002188,KDMP-00128,2026-08-09,Penjualan,605000.0,Simpan Pinjam
TRX-0002189,KDMP-00129,2026-03-24,Simpan,2207000.0,Saprotan
TRX-0002190,KDMP-00129,2026-03-07,Penjualan,1147000.0,Lainnya
TRX-0002191,KDMP-00129,2026-03-09,Penjualan,1036000.0,Logistik
TRX-0002192,KDMP-00129,2026-04-13,Penjualan,1745000.0,Saprotan
TRX-0002193,KDMP-00129,2026-04-10,Penjualan,937000.0,Logistik
TRX-0002194,KDMP-00129,2026-04-21,Simpan,2004000.0,Simpan Pinjam
TRX-0002195,KDMP-00129,2026-04-03,Pinjam,2102000.0,Logistik
TRX-0002196,KDMP-00129,2026-05-29,Simpan,1806000.0,Sembako
TRX-0002197,KDMP-00129,2026-05-08,Pembelian,602000.0,Lainnya
TRX-0002198,KDMP-00129,2026-05-17,Pembelian,334000.0,Simpan Pinjam
TRX-0002199,KDMP-00129,2026-05-25,Penjualan,1736000.0,Sembako
TRX-0002200,KDMP-00129,2026-06-22,Simpan,2784000.0,Saprotan
TRX-0002201,KDMP-00129,2026-06-27,Pembelian,2105000.0,Logistik
TRX-0002202,KDMP-00129,2026-06-30,Pembelian,890000.0,Simpan Pinjam
TRX-0002203,KDMP-00129,2026-06-30,Penjualan,1416000.0,Simpan Pinjam
TRX-0002204,KDMP-00129,2026-06-07,Simpan,502000.0,Logistik
TRX-0002205,KDMP-00129,2026-07-01,Penjualan,2344000.0,Saprotan
TRX-0002206,KDMP-00129,2026-07-16,Penjualan,551000.0,Simpan Pinjam
TRX-0002207,KDMP-00129,2026-07-02,Pinjam,3225000.0,Lainnya
TRX-0002208,KDMP-00129,2026-07-06,Pembelian,2648000.0,Sembako
TRX-0002209,KDMP-00129,2026-07-29,Pembelian,510000.0,Sembako
TRX-0002210,KDMP-00129,2026-08-08,Pinjam,824000.0,Logistik
TRX-0002211,KDMP-00129,2026-08-09,Pinjam,3127000.0,Simpan Pinjam
TRX-0002212,KDMP-00129,2026-08-13,Penjualan,3129000.0,Saprotan
TRX-0002213,KDMP-00129,2026-08-05,Pembelian,1951000.0,Saprotan
TRX-0002214,KDMP-00130,2026-03-22,Penjualan,654000.0,Logistik
TRX-0002215,KDMP-00130,2026-03-27,Pembelian,392000.0,Simpan Pinjam
TRX-0002216,KDMP-00130,2026-04-05,Pembelian,566000.0,Sembako
TRX-0002217,KDMP-00130,2026-04-23,Pinjam,531000.0,Saprotan
TRX-0002218,KDMP-00130,2026-05-09,Pembelian,346000.0,Saprotan
TRX-0002219,KDMP-00130,2026-05-15,Simpan,407000.0,Simpan Pinjam
TRX-0002220,KDMP-00130,2026-06-19,Penjualan,625000.0,Logistik
TRX-0002221,KDMP-00130,2026-06-26,Pembelian,604000.0,Simpan Pinjam
TRX-0002222,KDMP-00130,2026-07-26,Pembelian,168000.0,Simpan Pinjam
TRX-0002223,KDMP-00130,2026-07-01,Pinjam,428000.0,Logistik
TRX-0002224,KDMP-00130,2026-07-07,Pinjam,759000.0,Logistik
TRX-0002225,KDMP-00130,2026-08-09,Pinjam,863000.0,Sembako
TRX-0002226,KDMP-00130,2026-08-11,Simpan,992000.0,Saprotan
TRX-0002227,KDMP-00130,2026-08-03,Simpan,1257000.0,Saprotan
TRX-0002228,KDMP-00130,2026-08-08,Pinjam,1058000.0,Sembako
TRX-0002229,KDMP-00131,2026-03-09,Penjualan,759000.0,Saprotan
TRX-0002230,KDMP-00131,2026-03-01,Pembelian,494000.0,Sembako
TRX-0002231,KDMP-00131,2026-03-15,Penjualan,336000.0,Sembako
TRX-0002232,KDMP-00131,2026-04-12,Simpan,248000.0,Logistik
TRX-0002233,KDMP-00131,2026-04-03,Pembelian,484000.0,Logistik
TRX-0002234,KDMP-00131,2026-05-27,Pembelian,325000.0,Sembako
TRX-0002235,KDMP-00131,2026-05-24,Simpan,328000.0,Lainnya
TRX-0002236,KDMP-00131,2026-05-05,Penjualan,658000.0,Lainnya
TRX-0002237,KDMP-00131,2026-06-17,Pembelian,643000.0,Saprotan
TRX-0002238,KDMP-00131,2026-06-22,Pembelian,258000.0,Lainnya
TRX-0002239,KDMP-00131,2026-07-31,Pinjam,510000.0,Simpan Pinjam
TRX-0002240,KDMP-00131,2026-07-31,Pinjam,329000.0,Saprotan
TRX-0002241,KDMP-00131,2026-08-08,Pinjam,850000.0,Saprotan
TRX-0002242,KDMP-00131,2026-08-05,Penjualan,244000.0,Sembako
TRX-0002243,KDMP-00131,2026-08-09,Simpan,327000.0,Simpan Pinjam
TRX-0002244,KDMP-00132,2026-03-03,Penjualan,671000.0,Logistik
TRX-0002245,KDMP-00132,2026-03-16,Pembelian,288000.0,Simpan Pinjam
TRX-0002246,KDMP-00132,2026-03-06,Pinjam,500000.0,Logistik
TRX-0002247,KDMP-00132,2026-03-08,Simpan,669000.0,Sembako
TRX-0002248,KDMP-00132,2026-04-13,Penjualan,234000.0,Lainnya
TRX-0002249,KDMP-00132,2026-04-05,Pembelian,788000.0,Logistik
TRX-0002250,KDMP-00132,2026-05-01,Penjualan,643000.0,Lainnya
TRX-0002251,KDMP-00132,2026-05-04,Pinjam,342000.0,Simpan Pinjam
TRX-0002252,KDMP-00132,2026-06-18,Pinjam,804000.0,Simpan Pinjam
TRX-0002253,KDMP-00132,2026-06-25,Simpan,213000.0,Saprotan
TRX-0002254,KDMP-00132,2026-07-29,Simpan,495000.0,Sembako
TRX-0002255,KDMP-00132,2026-07-14,Pembelian,704000.0,Logistik
TRX-0002256,KDMP-00132,2026-08-02,Simpan,584000.0,Simpan Pinjam
TRX-0002257,KDMP-00132,2026-08-11,Pinjam,864000.0,Logistik
TRX-0002258,KDMP-00133,2026-03-09,Simpan,1863000.0,Saprotan
TRX-0002259,KDMP-00133,2026-03-11,Pinjam,1452000.0,Saprotan
TRX-0002260,KDMP-00133,2026-03-03,Penjualan,2078000.0,Sembako
TRX-0002261,KDMP-00133,2026-04-16,Pembelian,900000.0,Lainnya
TRX-0002262,KDMP-00133,2026-04-09,Penjualan,1333000.0,Logistik
TRX-0002263,KDMP-00133,2026-04-27,Pinjam,1621000.0,Lainnya
TRX-0002264,KDMP-00133,2026-04-30,Pinjam,1526000.0,Sembako
TRX-0002265,KDMP-00133,2026-04-19,Penjualan,1714000.0,Lainnya
TRX-0002266,KDMP-00133,2026-05-22,Pinjam,1081000.0,Logistik
TRX-0002267,KDMP-00133,2026-05-02,Simpan,1833000.0,Logistik
TRX-0002268,KDMP-00133,2026-05-19,Penjualan,2114000.0,Logistik
TRX-0002269,KDMP-00133,2026-05-21,Pinjam,2032000.0,Sembako
TRX-0002270,KDMP-00133,2026-06-11,Penjualan,432000.0,Saprotan
TRX-0002271,KDMP-00133,2026-06-26,Penjualan,2607000.0,Logistik
TRX-0002272,KDMP-00133,2026-06-09,Simpan,2434000.0,Saprotan
TRX-0002273,KDMP-00133,2026-06-08,Simpan,1228000.0,Logistik
TRX-0002274,KDMP-00133,2026-07-21,Simpan,1934000.0,Simpan Pinjam
TRX-0002275,KDMP-00133,2026-07-25,Simpan,1148000.0,Logistik
TRX-0002276,KDMP-00133,2026-07-25,Pembelian,2867000.0,Logistik
TRX-0002277,KDMP-00133,2026-07-11,Simpan,3193000.0,Lainnya
TRX-0002278,KDMP-00133,2026-07-26,Pembelian,2187000.0,Saprotan
TRX-0002279,KDMP-00133,2026-07-04,Penjualan,3105000.0,Logistik
TRX-0002280,KDMP-00133,2026-08-13,Pinjam,2375000.0,Simpan Pinjam
TRX-0002281,KDMP-00133,2026-08-12,Pinjam,1253000.0,Saprotan
TRX-0002282,KDMP-00133,2026-08-08,Simpan,1470000.0,Simpan Pinjam
TRX-0002283,KDMP-00133,2026-08-06,Penjualan,3333000.0,Sembako
TRX-0002284,KDMP-00133,2026-08-05,Simpan,1029000.0,Lainnya
TRX-0002285,KDMP-00133,2026-08-07,Penjualan,2072000.0,Simpan Pinjam
TRX-0002286,KDMP-00133,2026-08-12,Pinjam,740000.0,Saprotan
TRX-0002287,KDMP-00134,2026-03-13,Pembelian,1596000.0,Logistik
TRX-0002288,KDMP-00134,2026-03-31,Simpan,598000.0,Lainnya
TRX-0002289,KDMP-00134,2026-03-03,Simpan,1682000.0,Simpan Pinjam
TRX-0002290,KDMP-00134,2026-03-02,Pembelian,1386000.0,Lainnya
TRX-0002291,KDMP-00134,2026-04-08,Pembelian,420000.0,Simpan Pinjam
TRX-0002292,KDMP-00134,2026-04-15,Pembelian,2398000.0,Simpan Pinjam
TRX-0002293,KDMP-00134,2026-04-08,Penjualan,388000.0,Lainnya
TRX-0002294,KDMP-00134,2026-04-15,Pinjam,1485000.0,Lainnya
TRX-0002295,KDMP-00134,2026-05-28,Pinjam,1495000.0,Lainnya
TRX-0002296,KDMP-00134,2026-05-13,Simpan,2752000.0,Saprotan
TRX-0002297,KDMP-00134,2026-05-09,Pinjam,2527000.0,Saprotan
TRX-0002298,KDMP-00134,2026-05-30,Pembelian,1368000.0,Saprotan
TRX-0002299,KDMP-00134,2026-06-05,Simpan,2926000.0,Simpan Pinjam
TRX-0002300,KDMP-00134,2026-06-19,Pembelian,2498000.0,Sembako
TRX-0002301,KDMP-00134,2026-06-26,Pinjam,2986000.0,Lainnya
TRX-0002302,KDMP-00134,2026-06-26,Pembelian,1230000.0,Saprotan
TRX-0002303,KDMP-00134,2026-07-19,Penjualan,1715000.0,Logistik
TRX-0002304,KDMP-00134,2026-07-16,Pinjam,2140000.0,Sembako
TRX-0002305,KDMP-00134,2026-07-06,Penjualan,3066000.0,Lainnya
TRX-0002306,KDMP-00134,2026-07-21,Penjualan,1668000.0,Saprotan
TRX-0002307,KDMP-00134,2026-07-23,Pembelian,1746000.0,Sembako
TRX-0002308,KDMP-00134,2026-08-05,Simpan,3040000.0,Sembako
TRX-0002309,KDMP-00134,2026-08-08,Pinjam,2379000.0,Simpan Pinjam
TRX-0002310,KDMP-00134,2026-08-04,Pinjam,3126000.0,Saprotan
TRX-0002311,KDMP-00134,2026-08-11,Simpan,1898000.0,Saprotan
TRX-0002312,KDMP-00135,2026-03-18,Simpan,713000.0,Sembako
TRX-0002313,KDMP-00135,2026-03-02,Simpan,2690000.0,Lainnya
TRX-0002314,KDMP-00135,2026-03-03,Penjualan,654000.0,Lainnya
TRX-0002315,KDMP-00135,2026-03-06,Pembelian,1357000.0,Simpan Pinjam
TRX-0002316,KDMP-00135,2026-03-25,Pembelian,2711000.0,Simpan Pinjam
TRX-0002317,KDMP-00135,2026-04-11,Penjualan,1971000.0,Sembako
TRX-0002318,KDMP-00135,2026-04-19,Pinjam,2456000.0,Logistik
TRX-0002319,KDMP-00135,2026-04-16,Pembelian,1195000.0,Saprotan
TRX-0002320,KDMP-00135,2026-04-10,Simpan,752000.0,Simpan Pinjam
TRX-0002321,KDMP-00135,2026-04-29,Simpan,1923000.0,Logistik
TRX-0002322,KDMP-00135,2026-05-08,Simpan,1266000.0,Sembako
TRX-0002323,KDMP-00135,2026-05-25,Penjualan,1126000.0,Lainnya
TRX-0002324,KDMP-00135,2026-05-29,Penjualan,939000.0,Lainnya
TRX-0002325,KDMP-00135,2026-05-12,Penjualan,486000.0,Simpan Pinjam
TRX-0002326,KDMP-00135,2026-06-13,Simpan,351000.0,Sembako
TRX-0002327,KDMP-00135,2026-06-19,Simpan,2109000.0,Sembako
TRX-0002328,KDMP-00135,2026-06-07,Pinjam,2454000.0,Simpan Pinjam
TRX-0002329,KDMP-00135,2026-07-22,Pembelian,80000.0,Lainnya
TRX-0002330,KDMP-00136,2026-04-02,Penjualan,49000.0,Saprotan
TRX-0002331,KDMP-00136,2026-08-03,Simpan,148000.0,Logistik
TRX-0002332,KDMP-00136,2026-08-09,Pinjam,449000.0,Logistik
TRX-0002333,KDMP-00137,2026-03-11,Pembelian,757000.0,Saprotan
TRX-0002334,KDMP-00137,2026-03-31,Pinjam,342000.0,Simpan Pinjam
TRX-0002335,KDMP-00137,2026-03-02,Simpan,997000.0,Sembako
TRX-0002336,KDMP-00137,2026-03-30,Pinjam,1120000.0,Lainnya
TRX-0002337,KDMP-00137,2026-04-21,Simpan,205000.0,Lainnya
TRX-0002338,KDMP-00137,2026-04-23,Pinjam,539000.0,Lainnya
TRX-0002339,KDMP-00137,2026-04-10,Simpan,595000.0,Simpan Pinjam
TRX-0002340,KDMP-00137,2026-05-21,Pinjam,1098000.0,Logistik
TRX-0002341,KDMP-00137,2026-05-03,Pinjam,1447000.0,Sembako
TRX-0002342,KDMP-00137,2026-05-11,Pinjam,1585000.0,Lainnya
TRX-0002343,KDMP-00137,2026-05-16,Simpan,1333000.0,Sembako
TRX-0002344,KDMP-00137,2026-06-03,Simpan,762000.0,Lainnya
TRX-0002345,KDMP-00137,2026-06-19,Pembelian,2009000.0,Saprotan
TRX-0002346,KDMP-00137,2026-06-18,Penjualan,1990000.0,Sembako
TRX-0002347,KDMP-00137,2026-07-31,Penjualan,750000.0,Logistik
TRX-0002348,KDMP-00137,2026-07-17,Pembelian,1957000.0,Lainnya
TRX-0002349,KDMP-00137,2026-07-23,Penjualan,1151000.0,Simpan Pinjam
TRX-0002350,KDMP-00137,2026-07-31,Pembelian,554000.0,Simpan Pinjam
TRX-0002351,KDMP-00137,2026-08-08,Pembelian,1512000.0,Lainnya
TRX-0002352,KDMP-00137,2026-08-01,Penjualan,1384000.0,Logistik
TRX-0002353,KDMP-00138,2026-03-01,Pembelian,2556000.0,Saprotan
TRX-0002354,KDMP-00138,2026-03-13,Pembelian,2698000.0,Saprotan
TRX-0002355,KDMP-00138,2026-03-13,Penjualan,2540000.0,Simpan Pinjam
TRX-0002356,KDMP-00138,2026-04-09,Pinjam,1800000.0,Lainnya
TRX-0002357,KDMP-00138,2026-04-29,Simpan,2005000.0,Simpan Pinjam
TRX-0002358,KDMP-00138,2026-04-21,Simpan,2539000.0,Logistik
TRX-0002359,KDMP-00138,2026-04-14,Pinjam,1959000.0,Logistik
TRX-0002360,KDMP-00138,2026-05-16,Simpan,2355000.0,Lainnya
TRX-0002361,KDMP-00138,2026-05-23,Pinjam,399000.0,Sembako
TRX-0002362,KDMP-00138,2026-05-15,Pembelian,2063000.0,Simpan Pinjam
TRX-0002363,KDMP-00138,2026-05-04,Penjualan,545000.0,Simpan Pinjam
TRX-0002364,KDMP-00138,2026-06-18,Simpan,642000.0,Simpan Pinjam
TRX-0002365,KDMP-00138,2026-06-09,Pinjam,3197000.0,Saprotan
TRX-0002366,KDMP-00138,2026-06-10,Simpan,2011000.0,Sembako
TRX-0002367,KDMP-00138,2026-06-13,Pembelian,2666000.0,Sembako
TRX-0002368,KDMP-00138,2026-06-16,Pembelian,2065000.0,Simpan Pinjam
TRX-0002369,KDMP-00138,2026-06-02,Pinjam,1958000.0,Logistik
TRX-0002370,KDMP-00138,2026-06-08,Penjualan,767000.0,Logistik
TRX-0002371,KDMP-00138,2026-07-20,Simpan,931000.0,Logistik
TRX-0002372,KDMP-00138,2026-07-15,Penjualan,2100000.0,Lainnya
TRX-0002373,KDMP-00138,2026-07-07,Pembelian,2167000.0,Saprotan
TRX-0002374,KDMP-00138,2026-08-06,Simpan,2474000.0,Simpan Pinjam
TRX-0002375,KDMP-00138,2026-08-04,Penjualan,1131000.0,Logistik
TRX-0002376,KDMP-00138,2026-08-05,Penjualan,1198000.0,Simpan Pinjam
TRX-0002377,KDMP-00139,2026-03-24,Pinjam,1153000.0,Sembako
TRX-0002378,KDMP-00139,2026-03-03,Pembelian,2413000.0,Lainnya
TRX-0002379,KDMP-00139,2026-03-18,Pembelian,1606000.0,Simpan Pinjam
TRX-0002380,KDMP-00139,2026-03-11,Penjualan,1650000.0,Sembako
TRX-0002381,KDMP-00139,2026-04-01,Pembelian,1844000.0,Saprotan
TRX-0002382,KDMP-00139,2026-04-05,Penjualan,1439000.0,Simpan Pinjam
TRX-0002383,KDMP-00139,2026-04-01,Penjualan,438000.0,Logistik
TRX-0002384,KDMP-00139,2026-04-04,Pembelian,2532000.0,Sembako
TRX-0002385,KDMP-00139,2026-04-03,Penjualan,1969000.0,Logistik
TRX-0002386,KDMP-00139,2026-04-21,Pinjam,2994000.0,Saprotan
TRX-0002387,KDMP-00139,2026-05-24,Pembelian,1657000.0,Logistik
TRX-0002388,KDMP-00139,2026-05-12,Pinjam,2104000.0,Logistik
TRX-0002389,KDMP-00139,2026-05-05,Pinjam,2946000.0,Lainnya
TRX-0002390,KDMP-00139,2026-05-08,Pembelian,2836000.0,Saprotan
TRX-0002391,KDMP-00139,2026-05-06,Pinjam,2171000.0,Saprotan
TRX-0002392,KDMP-00139,2026-05-12,Penjualan,2843000.0,Logistik
TRX-0002393,KDMP-00139,2026-06-14,Pembelian,557000.0,Logistik
TRX-0002394,KDMP-00139,2026-06-21,Simpan,792000.0,Simpan Pinjam
TRX-0002395,KDMP-00139,2026-06-14,Pinjam,3110000.0,Logistik
TRX-0002396,KDMP-00139,2026-06-15,Pinjam,2518000.0,Logistik
TRX-0002397,KDMP-00139,2026-07-05,Pembelian,2043000.0,Simpan Pinjam
TRX-0002398,KDMP-00139,2026-07-07,Pembelian,925000.0,Lainnya
TRX-0002399,KDMP-00139,2026-07-15,Pinjam,1290000.0,Saprotan
TRX-0002400,KDMP-00139,2026-07-07,Pinjam,1989000.0,Simpan Pinjam
TRX-0002401,KDMP-00139,2026-07-18,Pinjam,1556000.0,Saprotan
TRX-0002402,KDMP-00139,2026-08-04,Simpan,597000.0,Lainnya
TRX-0002403,KDMP-00139,2026-08-11,Pinjam,3043000.0,Lainnya
TRX-0002404,KDMP-00139,2026-08-08,Penjualan,1707000.0,Simpan Pinjam
TRX-0002405,KDMP-00139,2026-08-11,Pembelian,1574000.0,Saprotan
TRX-0002406,KDMP-00139,2026-08-11,Pembelian,3316000.0,Logistik
TRX-0002407,KDMP-00139,2026-08-13,Pembelian,2125000.0,Simpan Pinjam
TRX-0002408,KDMP-00140,2026-03-24,Pembelian,234000.0,Logistik
TRX-0002409,KDMP-00140,2026-03-30,Penjualan,271000.0,Sembako
TRX-0002410,KDMP-00140,2026-04-30,Penjualan,148000.0,Saprotan
TRX-0002411,KDMP-00140,2026-04-11,Simpan,703000.0,Simpan Pinjam
TRX-0002412,KDMP-00140,2026-05-03,Simpan,376000.0,Lainnya
TRX-0002413,KDMP-00140,2026-05-19,Pinjam,821000.0,Logistik
TRX-0002414,KDMP-00140,2026-06-04,Pembelian,1119000.0,Simpan Pinjam
TRX-0002415,KDMP-00140,2026-06-04,Pinjam,800000.0,Simpan Pinjam
TRX-0002416,KDMP-00140,2026-06-21,Pinjam,1806000.0,Saprotan
TRX-0002417,KDMP-00140,2026-06-29,Pembelian,2129000.0,Sembako
TRX-0002418,KDMP-00140,2026-07-04,Penjualan,3248000.0,Simpan Pinjam
TRX-0002419,KDMP-00140,2026-07-16,Pinjam,3159000.0,Logistik
TRX-0002420,KDMP-00140,2026-07-01,Simpan,991000.0,Logistik
TRX-0002421,KDMP-00140,2026-07-06,Pinjam,2257000.0,Sembako
TRX-0002422,KDMP-00140,2026-07-31,Simpan,3434000.0,Saprotan
TRX-0002423,KDMP-00140,2026-08-03,Simpan,810000.0,Logistik
TRX-0002424,KDMP-00140,2026-08-02,Pembelian,3893000.0,Saprotan
TRX-0002425,KDMP-00140,2026-08-13,Penjualan,1622000.0,Saprotan
TRX-0002426,KDMP-00140,2026-08-13,Pinjam,2751000.0,Sembako
TRX-0002427,KDMP-00140,2026-08-10,Pinjam,2821000.0,Simpan Pinjam
TRX-0002428,KDMP-00140,2026-08-05,Pembelian,1887000.0,Lainnya
TRX-0002429,KDMP-00140,2026-08-09,Penjualan,1578000.0,Logistik
TRX-0002430,KDMP-00141,2026-05-14,Simpan,1529000.0,Sembako
TRX-0002431,KDMP-00141,2026-05-25,Pinjam,1082000.0,Sembako
TRX-0002432,KDMP-00141,2026-05-02,Pembelian,1234000.0,Lainnya
TRX-0002433,KDMP-00141,2026-05-19,Penjualan,417000.0,Saprotan
TRX-0002434,KDMP-00141,2026-05-29,Pinjam,1355000.0,Logistik
TRX-0002435,KDMP-00141,2026-06-11,Simpan,2181000.0,Lainnya
TRX-0002436,KDMP-00141,2026-06-26,Pinjam,2582000.0,Logistik
